166,1.8678,1.8684,694.282,0,2.66E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.87045,1.87077,346.506,0.554791,2.66E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.8724,1.87272,346.039,0.558175,2.65E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.87557,1.87617,690.565,0,2.65E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.87786,1.87818,344.739,0.567633,2.64E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.88087,1.88139,688.045,0,2.64E-11,-1,OfdmRate5_2MbpsBW2MHz,25,1
166,1.88297,1.88329,343.525,0.576502,2.63E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.88526,1.88586,685.968,0,2.63E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.88812,1.88844,342.31,0.585415,2.62E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.89025,1.89085,683.616,0,2.62E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.89284,1.89316,341.198,0.593599,2.61E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.8958,1.8964,681.006,0,2.61E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.89835,1.89867,339.908,0.603119,2.60E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.9003,1.90062,339.452,0.606489,2.60E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.90352,1.90412,677.403,0,2.60E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.9056,1.90592,338.219,0.615621,2.59E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.90818,1.9085,337.621,0.620052,2.59E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.91028,1.9106,337.133,0.623674,2.58E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.91335,1.91367,336.425,0.62893,2.58E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.91709,1.91769,671.128,0,2.57E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.91917,1.91949,335.087,0.638873,2.57E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.9225,1.9231,668.649,0,2.56E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.92473,1.92505,333.814,0.648326,2.56E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.92805,1.92841,333.056,0,2.55E-11,-1,OfdmRate12_15MbpsBW4MHz,46,1
166,1.93067,1.93099,332.461,0.658376,2.55E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.93316,1.93376,663.79,0,2.54E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.93586,1.93618,331.283,0.667108,2.54E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.93794,1.93854,661.627,0,2.54E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.94012,1.94044,330.322,0.674226,2.53E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.94277,1.94337,659.451,0,2.53E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.9449,1.94522,329.247,0.682166,2.52E-11,-1,OfdmRate18MbpsBW4MHz,49,1
71,1.94659,1.94879,1.32E+06,0,2.52E-08,-1,OfdmRate300KbpsBW1MHz,10,1
166,1.94947,1.94979,328.223,0.689713,2.52E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.95207,1.95267,655.286,0,2.51E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.95488,1.9552,327.018,0.698563,2.51E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.9573,1.95762,326.48,0.702502,2.50E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.95958,1.96018,651.946,0,2.50E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.96202,1.96234,325.433,0.710148,2.49E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.96436,1.96496,649.833,0,2.49E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.9668,1.96712,324.378,0.717812,2.49E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.96927,1.96959,323.835,0.721749,2.48E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.97172,1.97217,646.597,0,2.48E-11,-1,OfdmRate6_5MbpsBW2MHz,27,1
166,1.97422,1.97454,322.75,0.729569,2.47E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.97765,1.97825,644.001,0,2.47E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.97978,1.9801,321.536,0.738258,2.46E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.98326,1.98386,641.558,0,2.46E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.98591,1.98623,320.205,0.747716,2.45E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.98809,1.98869,639.465,0,2.45E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.99064,1.99096,319.183,0.754914,2.45E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.99323,1.99459,1274.49,0,2.44E-11,-1,OfdmRate1_2MbpsBW1MHz,13,1
166,1.99675,1.99707,317.868,0.764092,2.44E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.99955,2.00015,634.532,0,2.43E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.00184,2.00216,316.777,0.771625,2.43E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.00459,2.00519,632.379,0,2.42E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.00672,2.00704,315.736,0.778748,2.42E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.00958,2.01018,630.257,0,2.42E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.01233,2.01265,314.545,0.786809,2.41E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.01524,2.01556,313.929,0.790935,2.41E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.01909,2.01969,626.236,0,2.40E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.02153,2.02185,312.605,0.799718,2.40E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.02428,2.02488,624.053,0,2.39E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.02672,2.02704,311.515,0.806838,2.39E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.03005,2.03065,621.641,0,2.38E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.03223,2.03255,310.366,0.814246,2.38E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.0346,2.03492,309.873,0.817387,2.37E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.03673,2.03733,618.862,0,2.37E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.03953,2.03985,308.85,0.823843,2.37E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.04192,2.04252,616.711,0,2.36E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.04415,2.04447,307.895,0.82978,2.36E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.04675,2.04775,1229.44,0,2.36E-11,-1,OfdmRate1_8MbpsBW1MHz,14,1
71,2.04912,2.05132,1.23E+06,0,2.35E-08,-1,OfdmRate300KbpsBW1MHz,10,1
166,2.05216,2.05248,306.25,0.839807,2.35E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.05471,2.05531,611.458,0,2.34E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.05741,2.05773,305.178,0.846196,2.34E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.06089,2.06149,608.939,0,2.33E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.06354,2.06386,303.932,0.853479,2.33E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.06533,2.06565,303.568,0.855575,2.33E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.06736,2.06796,606.315,0,2.32E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.06975,2.07007,302.675,0.860652,2.32E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.07287,2.07347,604.094,0,2.31E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.07567,2.07599,301.483,0.867298,2.31E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.07796,2.07856,602.05,0,2.31E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.08066,2.08098,300.485,0.872746,2.30E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.08323,2.08355,299.97,0.875507,2.30E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.08568,2.08744,1197.93,0,2.30E-11,-1,OfdmRate900KbpsBW1MHz,12,1
166,2.08902,2.08934,298.819,0.881571,2.29E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.09234,2.09294,596.32,0,2.28E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.09447,2.09479,297.739,0.887121,2.28E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.09806,2.09866,594.064,0,2.28E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.10076,2.10108,296.5,0.893313,2.27E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.10424,2.10484,591.634,0,2.27E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.10658,2.1069,295.36,0.898849,2.26E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.10894,2.10926,294.897,0.901048,2.26E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.11107,2.11167,588.963,0,2.26E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.11357,2.11389,293.996,0.905252,2.25E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.11663,2.11695,293.401,0.907975,2.25E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.1189,2.11922,292.962,0.909952,2.25E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.12101,2.12133,292.554,0.911769,2.24E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.12366,2.12426,584.085,0,2.24E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.12641,2.12673,291.513,0.916311,2.23E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.12864,2.12924,582.166,0,2.23E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.13103,2.13135,290.625,0.92007,2.23E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.13342,2.13402,580.335,0,2.22E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.13571,2.13631,579.462,0,2.22E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.13851,2.13883,289.196,0.925909,2.22E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.14106,2.14154,577.424,0,2.21E-11,-1,OfdmRate5_85MbpsBW2MHz,26,1
166,2.14322,2.14354,288.301,0.929432,2.21E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.1454,2.146,575.775,0,2.21E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.14769,2.14801,287.455,0.932664,2.20E-11,-1,OfdmRate18MbpsBW4MHz,49,0
71,2.1504,2.1526,1.15E+06,0,2.20E-08,-1,OfdmRate300KbpsBW1MHz,10,1
166,2.15344,2.15404,572.743,0,2.19E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.15619,2.15651,285.854,0.938528,2.19E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.15868,2.15928,570.774,0,2.19E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.16102,2.16134,284.95,0.941695,2.18E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.16315,2.16375,569.104,0,2.18E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.16528,2.1656,284.155,0.944388,2.18E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.16814,2.16874,567.247,0,2.17E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.17058,2.1709,283.171,0.947613,2.17E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.17312,2.17372,565.398,0,2.17E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.17551,2.17583,282.257,0.950493,2.16E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.1791,2.1797,563.192,0,2.16E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.18128,2.1816,281.195,0.95371,2.15E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.18388,2.18448,561.436,0,2.15E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.18595,2.18627,280.338,0.956203,2.15E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,2.18816,2.18848,279.933,0.957348,2.15E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.19066,2.19314,1117.91,0,2.14E-11,-1,OfdmRate600KbpsBW1MHz,11,1
166,2.19498,2.1953,278.691,0.960734,2.14E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.19732,2.19792,556.533,0,2.13E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.19971,2.20003,277.834,0.962962,2.13E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.20262,2.20322,554.615,0,2.13E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.20537,2.20569,276.811,0.965504,2.12E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.20807,2.20867,552.65,0,2.12E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.21067,2.21099,275.859,0.967761,2.11E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.21306,2.21366,550.861,0,2.11E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.21534,2.21566,275.022,0.969657,2.11E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.21877,2.21909,274.41,0.970993,2.10E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,2.22095,2.22155,548.042,0,2.10E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,2.22303,2.22335,273.652,0.972587,2.10E-11,-1,OfdmRate18MbpsBW4MHz,49,0
